D1;DS1;DSF; DpA;DpB; T1; T2;T3;T4;deltaT;P;M01; M02;VA ;VB ;D2A; D2B;Ds;TS1;SF;D3A;D3B;DS2A;DS2B;POA;POB;TsA; TsB;SFA; SFB;DgA;YseA;YsynA; YuntA;CaoA;DgB;YseB;YsynB; YuntB;CaoB;Ym ;CaO;R
173;1630;76;175;332;85;82,21;81,95;81,26;0,692;318,25;90,25;84,64;601;440;288;449;1474;32,72;30,63;111,97;101,04;1234;1235;24,39;24,95;0,80;0,79;28,91;29,40;148;#DIV/0!;#DIV/0!;#DIV/0!;32,56;132;0,12;0,59;0,2;32,40;#DIV/0!;64,96;#DIV/0!
157;1616;71;111;318;85;82,26;82,19;80,85;1,333;320,27;90,98;103,06;648;541;330;448;1462;31,50;30,68;117,67;105,32;1232;1231;24,39;24,95;0,80;0,79;28,91;29,40;121;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;117;0,1;0,61;0,2;32,18;#DIV/0!;#DIV/0!;#DIV/0!
196;1612;90;157;279;92;82,63;82,22;82,02;0,198;313,06;89,94;103,06;361;456;387;380;1451;30,07;28,84;102,55;86,74;1231;1231;24,39;24,95;0,80;0,79;28,91;29,40;109;0,11;0,6;0,2;32,51;110;0,28;0,59;0,2;32,56;0,990;32,54;94,83
195;1627;90;172;284;93;82,46;82,40;82,00;0,396;313,01;92,54;103,06;515;593;373;370;1471;32,07;33,73;85,02;67,51;1230;1232;24,61;24,55;0,89;0,92;29,40;29,89;106;0,07;0,6;0,2;32,39;101;0,1;0,61;0,21;32,40;0,895;32,40;95,30
197;1629;90;181;286;92;82,50;82,26;82,10;0,155;312,71;93,16;103,06;415;496;391;377;1472;31,63;29,28;95,32;83,74;1234;1236;24,61;24,55;0,89;0,92;29,40;29,89;115;0,34;0,59;0,21;32,26;115;0,27;0,6;0,21;32,24;1,110;32,25;94,15
199;1628;92;177;287;91;82,46;82,30;81,93;0,361;313,12;93,59;103,06;471;543;387;374;1453;30,55;30,21;96,84;77,35;1229;1229;24,61;24,55;0,89;0,92;29,40;29,89;110;0,34;0,59;0,21;32,50;111;0,1;0,61;0,2;32,54;1,025;32,52;94,64
190;1630;88;171;291;91;82,51;82,38;81,83;0,554;314,00;91,53;98,09;534;549;347;392;1455;29,99;31,17;89,04;90,51;1236;1236;24,93;24,64;1,20;1,08;23,52;24,50;114;0,12;0,6;0,21;32,43;112;0,11;0,57;0,19;32,37;0,900;32,40;95,28
199;1628;90;182;280;91;82,30;82,04;81,88;0,161;313,93;93,05;53,67;446;489;374;383;1461;31,08;31,90;85,61;91,48;1234;1233;24,93;24,64;1,20;1,08;23,52;24,50;114;0,08;0,6;0,2;32,44;114;0,17;0,58;0,21;32,40;0,920;32,42;95,18
205;1601;90;171;284;91;82,19;82,00;81,68;0,324;313,90;92,64;63,12;476;531;380;395;1452;30,76;28,54;79,88;98,72;1234;1227;24,93;24,64;1,20;1,08;23,52;24,50;109;0,22;0,59;0,2;32,52;113;0,18;0,6;0,2;32,46;0,995;32,49;94,79
198;1617;90;181;290;89;82,30;82,18;81,83;0,349;314,21;92,86;57,76;459;509;387;384;1460;31,78;31,73;85,20;88,99;1226;1225;24,12;24,22;1,22;1,11;26,44;27,93;109;0,21;0,59;0,21;32,35;110;0,11;0,59;0,21;32,51;0,960;32,43;94,97
171;1627;82;187;298;88;82,36;81,75;81,54;0,596;315,20;92,14;65,25;568;548;357;395;1456;30,36;28,85;77,39;83,98;1229;1172;24,12;24,22;1,22;1,11;26,44;27,93;117;0,13;0,6;0,2;32,48;116;0,12;0,58;0,21;32,52;0,920;32,50;95,19
156;1614;67;239;342;83;82,23;80,32;80,93;1,886;319,36;92,13;#DIV/0!;510;457;374;476;1458;31,81;33,80;44,55;99,73;1221;1231;24,12;24,22;1,22;1,11;26,44;27,93;119;0,11;0,6;0,22;32,35;113;0,16;0,6;0,21;32,40;0,950;32,38;95,01
189;1116;31;134;262;70;76,57;68,30;73,21;0,010;493,86;88,44;45,89;598;400;261;464;1389;26,24;33,98;72,80;79,45;#DIV/0!;1227;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;94;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;82;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!
#DIV/0!;969;1;34;191;56;60,39;47,60;57,48;#DIV/0!;435,12;61,98;39,62;356;703;254;196;1261;15,10;24,50;135,04;124,04;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;61;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;130;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!
#DIV/0!;966;0;84;173;53;54,54;41,64;54,67;#DIV/0!;704,65;41,62;43,43;706;788;193;204;#DIV/0!;#DIV/0!;#DIV/0!;133,36;129,89;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;113;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;145;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!
#DIV/0!;966;0;93;73;60;59,62;54,30;58,05;1,786;758,50;95,99;98,49;748;804;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;20,85;9,22;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;143;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;86;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!
270;970;2;83;58;52;55,40;52,29;54,54;0,229;415,75;95,42;98,38;767;802;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;152;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;150;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!
#DIV/0!;734;0;92;0;52;51,72;50,01;51,52;#DIV/0!;756,92;90,26;73,74;766;805;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;139;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!
#DIV/0!;797;0;104;119;57;56,88;54,70;56,31;#DIV/0!;757,47;92,86;94,76;767;804;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;9,17;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;140;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;143;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!
400;733;13;73;82;60;60,25;57,69;58,74;1,995;757,47;96,10;99,95;767;800;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;22,05;#DIV/0!;9,28;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;106;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;118;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!
#DIV/0!;565;24;88;125;73;73,22;72,71;71,51;1,439;756,41;99,89;99,95;767;805;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;40,09;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;129;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;129;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!
#DIV/0!;676;8;58;51;73;73,49;72,57;72,93;0,002;755,65;99,47;99,95;767;795;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;8,96;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;110;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;99;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!
#DIV/0!;504;0;64;73;77;76,89;76,08;75,10;1,793;756,19;99,54;99,95;767;781;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;8,75;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!
#DIV/0!;504;0;103;125;87;86,45;82,99;85,16;#DIV/0!;756,34;93,71;99,95;767;804;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;8,42;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;8;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!
#DIV/0!;504;0;122;150;81;81,63;80,10;81,56;0,326;571,05;91,11;99,95;767;805;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;8,45;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;8;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!
#DIV/0!;504;0;134;180;75;75,09;75,03;75,21;0,751;316,23;93,38;99,95;767;804;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;8,53;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;8;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!
#DIV/0!;504;0;128;174;77;72,94;71,43;71,36;1,531;366,50;86,15;99,95;767;804;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;8,48;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;6;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!
#DIV/0!;504;0;129;170;79;79,45;76,81;78,42;#DIV/0!;744,12;99,91;99,95;767;799;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;8,43;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;7;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!
#DIV/0!;504;0;120;160;76;76,50;76,31;77,28;0,579;395,16;98,61;99,95;767;788;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;8,51;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!
#DIV/0!;504;0;77;85;72;71,99;70,41;71,59;0,013;739,35;97,50;99,95;767;804;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;8,53;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!
#DIV/0!;504;9;101;136;74;74,91;74,44;73,46;1,333;458,39;93,10;99,95;767;801;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;36,75;#DIV/0!;8,49;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;7;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!
#DIV/0!;504;8;119;171;79;79,73;79,67;78,63;1,215;346,12;95,56;99,95;767;790;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;53,74;#DIV/0!;8,49;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;6;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!
#DIV/0!;504;6;118;160;79;78,85;77,18;77,62;0,040;698,03;95,99;99,95;767;804;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;8,56;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;4;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!
#DIV/0!;504;10;109;142;82;82,39;81,27;81,43;0,623;697,02;98,55;99,95;767;802;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;8,55;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;6;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!
#DIV/0!;504;9;55;80;80;80,36;79,06;79,29;2,471;603,86;89,00;99,95;767;800;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;8,53;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;7;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!
#DIV/0!;504;9;85;126;78;78,67;77,10;77,04;0,392;688,58;96,49;99,95;767;804;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;8,44;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;5;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!
#DIV/0!;504;9;94;131;81;81,14;79,20;79,02;0,418;745,25;94,53;99,95;767;803;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;8,49;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;6;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!
#DIV/0!;504;6;92;126;76;76,97;76,34;76,79;0,697;589,67;97,94;99,95;767;798;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;8,54;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;8;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!
#DIV/0!;504;0;15;0;70;71,51;61,48;72,08;#DIV/0!;748,64;69,83;98,73;767;804;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;8,52;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;7;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!
#DIV/0!;504;13;12;1;39;42,06;33,24;60,23;#DIV/0!;746,85;13,54;87,85;767;802;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;8,54;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!
#DIV/0!;504;70;#DIV/0!;0;26;32,63;24,45;31,20;#DIV/0!;749,12;10,27;13,03;767;797;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!
#DIV/0!;504;74;#DIV/0!;0;24;29,63;19,05;27,47;#DIV/0!;748,93;12,51;5,15;767;804;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!
#DIV/0!;504;26;#DIV/0!;0;22;27,33;18,50;26,39;#DIV/0!;749,05;12,95;8,72;767;804;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;7;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!
#DIV/0!;504;0;#DIV/0!;0;23;27,16;16,41;24,48;#DIV/0!;749,13;12,57;3,68;767;804;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;8;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!
#DIV/0!;504;0;#DIV/0!;0;22;25,20;14,96;22,68;#DIV/0!;749,03;11,72;#DIV/0!;767;804;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;5;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!
#DIV/0!;504;0;#DIV/0!;0;22;25,45;17,30;22,28;#DIV/0!;748,96;11,59;#DIV/0!;767;801;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;7;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!
#DIV/0!;504;0;#DIV/0!;0;20;25,33;18,09;21,55;#DIV/0!;749,08;11,62;#DIV/0!;767;796;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;7;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!
#DIV/0!;504;0;#DIV/0!;0;18;22,44;12,19;18,99;#DIV/0!;748,79;11,43;#DIV/0!;767;804;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;5;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!
#DIV/0!;504;0;#DIV/0!;0;18;21,56;13,86;18,55;0,040;748,60;7,43;#DIV/0!;767;802;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;7;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!
#DIV/0!;504;0;#DIV/0!;0;18;21,67;16,35;18,34;#DIV/0!;748,83;#DIV/0!;#DIV/0!;767;792;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;10;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!
#DIV/0!;503;0;#DIV/0!;0;15;17,72;10,16;15,03;#DIV/0!;748,52;#DIV/0!;#DIV/0!;767;804;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;6;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!
#DIV/0!;504;0;#DIV/0!;0;15;18,03;13,36;15,37;3,205;748,32;#DIV/0!;#DIV/0!;767;801;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;10;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!
#DIV/0!;504;0;#DIV/0!;0;17;19,90;18,11;17,00;3,663;748,72;#DIV/0!;#DIV/0!;767;790;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;9;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!
#DIV/0!;504;0;#DIV/0!;0;15;17,53;8,98;14,72;#DIV/0!;748,48;#DIV/0!;#DIV/0!;767;805;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!
#DIV/0!;504;0;#DIV/0!;0;16;17,55;14,59;15,45;5,396;748,31;#DIV/0!;#DIV/0!;767;798;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;7;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!
#DIV/0!;503;0;#DIV/0!;0;17;20,15;21,55;17,65;5,464;748,79;#DIV/0!;#DIV/0!;767;786;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;8;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!
